Ammonia,Nitrite,Nitrate,temperature,humidity,ph,rainfall,label
-2,38,-11,34.63880966,61.38597868,7.69950698,72.43169115,Bluegills
25,48,-9,33.39438752,62.93692886,6.602888249,63.57445989,Bluegills
20,34,-5,28.84079155,63.37230676,6.734447425,70.25496749,Bluegills
4,50,-11,31.49338309,63.0563645,6.521217963,71.48327008,Bluegills
-10,38,-7,25.54960633,63.95425534,7.707332484,63.1830529,Bluegills
25,37,-14,34.37329112,69.69366426,6.596719015,70.27184748,Bluegills
-7,40,-15,34.6008247,63.11296779,7.403623355,60.41790253,Bluegills
23,44,-15,29.43463808,64.94329356,7.517097,72.17818157,Bluegills
-4,37,-14,29.10713092,67.90577375,7.17620823,67.83345933,Bluegills
3,50,-8,28.57006111,65.71765781,6.593961761,70.0866434,Bluegills
7,49,-11,27.54384835,69.3478631,7.143942758,69.40878198,Bluegills
3,45,-9,33.04687968,68.93875631,6.690655045,62.30278274,Bluegills
-8,25,-10,33.95309131,69.96100028,7.423530351,61.16350463,Bluegills
-10,38,-13,30.11873003,60.11680815,6.578714843,71.72980375,Bluegills
13,38,-10,29.57812712,66.17587668,7.497469256,69.43895491,Bluegills
14,46,-8,27.26458947,68.01232937,7.775306272,68.91754359,Bluegills
4,30,-14,31.35730791,64.24992106,7.322555223,63.85668948,Bluegills
-9,42,-13,31.52104732,66.55723677,7.580527339,61.71111448,Bluegills
-5,38,-11,29.39982732,64.25510719,7.108450121,67.47677295,Bluegills
11,32,-15,29.38400259,64.14928485,7.358974541,65.24194361,Bluegills
-2,35,-7,28.38686534,61.88871127,7.405176138,74.24459122,Bluegills
5,34,-15,28.47442276,63.53604453,6.500144962,69.5274407,Bluegills
22,28,-14,30.64095781,61.14508627,7.167435834,71.36947525,Bluegills
28,45,-5,25.25596239,61.36669662,7.261791753,68.64685069,Bluegills
4,36,-11,32.97030511,60.18122078,7.586642101,73.44678678,Bluegills
22,40,-14,33.66855394,66.60416867,7.534811833,67.32520551,Bluegills
-7,27,-11,32.83963757,67.99803573,7.251000789,73.40452716,Bluegills
12,28,-5,27.45853567,62.90020977,6.513620918,69.46020927,Bluegills
7,32,-13,25.68576704,69.84354028,7.121254928,74.62068748,Bluegills
14,45,-8,30.0328403,64.14800537,7.574561547,71.21006868,Bluegills
-9,50,-10,28.20667264,68.27085245,7.350869792,64.32887142,Bluegills
26,46,-14,28.27265858,61.18956161,7.513151076,63.29900785,Bluegills
-1,46,-15,28.5417236,64.2020154,7.025607706,69.68862306,Bluegills
13,31,-10,26.87187036,61.61367264,6.804253866,63.51822045,Bluegills
25,30,-15,32.79766751,68.77994074,7.163043872,64.11411069,Bluegills
14,33,-15,26.42333018,64.51136845,7.338929556,63.46546487,Bluegills
-1,37,-9,29.79181107,63.38789228,6.621323612,63.02169909,Bluegills
17,33,-14,27.44003279,67.10464369,6.661870999,72.50669768,Bluegills
10,38,-13,34.1262979,65.14877461,7.733149554,70.40795007,Bluegills
28,31,-15,30.94908189,64.23364112,7.402891666,62.78730907,Bluegills
11,44,-12,28.75751783,61.02701476,6.599147298,73.37686831,Bluegills
28,49,-13,27.24766491,66.10123083,7.04174124,62.31842057,Bluegills
-3,32,-6,28.63005477,66.770943,7.353876754,62.2737345,Bluegills
-3,30,-13,26.41768321,63.64698302,7.026795359,64.42177127,Bluegills
22,35,-10,32.81705216,66.15665137,6.814301033,68.83924882,Bluegills
14,25,-5,29.6321052,65.91359954,7.42160832,71.16331975,Bluegills
-9,32,-6,33.49077065,62.73317204,6.847382891,65.45328463,Bluegills
30,29,-8,31.86847286,66.74217464,7.191522601,74.22238583,Bluegills
3,47,-9,30.32992227,65.62971858,7.01285529,71.64631281,Bluegills
29,28,-13,28.546224,66.31394098,7.368318809,62.83469851,Bluegills
-1,33,-13,30.02629908,67.88811637,7.26154329,66.47264636,Bluegills
29,33,-12,31.65531175,60.13263713,6.52669158,66.69096751,Bluegills
-1,40,-15,30.33499674,63.54718862,6.872594461,74.16699119,Bluegills
28,43,-14,33.36984395,65.67718163,6.874142175,64.89517488,Bluegills
25,47,-8,31.4345059,62.99303471,7.76061831,64.77651469,Bluegills
12,49,-7,27.71678273,63.29103387,6.781841984,68.56507978,Bluegills
14,47,-9,32.63918668,61.3009051,7.326980454,61.83876146,Bluegills
8,32,-5,32.7477393,67.77954584,7.453975408,63.37784443,Bluegills
2,46,-15,28.05153602,63.49802189,7.604110177,43.35795377,Fathead Minnows
-17,31,-8,19.44084326,63.27771461,7.728832424,46.83130119,Fathead Minnows
8,30,-10,29.84823072,60.63872613,7.491217102,46.80452595,Fathead Minnows
-19,44,-13,21.36383757,69.92375891,6.633864582,46.6352865,Fathead Minnows
7,41,-14,26.28663931,68.51966729,7.324863481,46.13833007,Fathead Minnows
-1,41,-12,22.17499963,62.13873825,6.410441476,53.46622584,Fathead Minnows
-28,42,-12,26.57597546,60.97876599,7.836719564,50.89110726,Fathead Minnows
-24,29,-9,26.58972517,66.14007674,6.139215944,50.90994463,Fathead Minnows
-17,34,-10,19.1345771,62.57526895,6.590571088,36.46946971,Fathead Minnows
-22,28,-13,28.75273118,69.15640149,7.286049978,35.15426171,Fathead Minnows
-24,47,-10,25.78746268,60.2816298,6.058306161,49.14337177,Fathead Minnows
-28,45,-8,23.89271875,61.78779413,6.658605362,52.55730112,Fathead Minnows
-27,39,-7,28.67408774,63.18832976,7.299360767,42.96018627,Fathead Minnows
-3,50,-6,28.42062847,61.77336343,7.815210661,49.02366803,Fathead Minnows
9,48,-15,21.35499456,62.60136323,5.925391795,41.78219834,Fathead Minnows
10,49,-13,21.12695586,63.18738532,6.403683619,38.71834464,Fathead Minnows
7,32,-8,24.02037872,61.62313345,7.397546271,49.78102578,Fathead Minnows
1,30,-6,25.40474421,65.8567539,7.722335992,51.92057267,Fathead Minnows
-8,37,-8,29.03017561,64.49166566,7.475926645,54.9393771,Fathead Minnows
-27,48,-12,20.21368219,68.65257685,6.887130053,50.89732989,Fathead Minnows
-26,50,-14,29.19585548,68.01965728,7.441976825,44.93261911,Fathead Minnows
-17,31,-6,18.29783597,69.6897615,7.629910253,49.39111479,Fathead Minnows
-18,36,-10,27.41434987,63.41785982,7.336117221,44.43177543,Fathead Minnows
-26,31,-9,24.84063998,60.09116626,6.75020529,48.77790371,Fathead Minnows
-21,30,-9,29.94413861,67.31323084,7.52178027,40.37113729,Fathead Minnows
-12,36,-8,25.87990287,67.55109024,6.347379185,47.89645224,Fathead Minnows
2,26,-12,20.0467711,65.84395319,7.135251532,46.05333124,Fathead Minnows
-24,42,-15,22.99451999,66.70897237,7.670178119,54.49044154,Fathead Minnows
-15,47,-10,25.13163619,66.92642362,7.399749291,49.04015558,Fathead Minnows
-30,35,-6,28.49584395,62.44616219,7.841496029,53.14531023,Fathead Minnows
0,49,-8,18.28766124,69.48515056,6.254216611,48.60449438,Fathead Minnows
-27,33,-14,24.38041875,61.18458224,6.868881708,53.13946695,Fathead Minnows
-28,48,-7,21.31852148,66.43934593,7.320514721,45.42616802,Fathead Minnows
-20,48,-12,18.54141834,62.70637578,6.296976913,44.07819743,Fathead Minnows
-16,37,-5,25.28710601,60.85993533,7.241151936,49.37369982,Fathead Minnows
9,35,-7,25.43459777,69.12613376,7.685959305,41.02682925,Fathead Minnows
-11,42,-15,28.83600962,69.76112921,6.890760124,44.08562546,Fathead Minnows
-12,27,-9,27.37659643,63.93927841,6.155915975,49.47371773,Fathead Minnows
1,28,-15,28.31886863,60.19461399,6.167855382,45.36521251,Fathead Minnows
-2,28,-5,27.4818649,62.04814951,6.861640036,37.81123974,Fathead Minnows
-25,35,-11,18.28072173,68.10365387,6.978361689,48.80253285,Fathead Minnows
-14,35,-11,27.61204997,69.29786244,7.043160241,42.72374404,Fathead Minnows
4,35,-11,23.43974653,63.22011726,5.94239222,45.40277297,Fathead Minnows
-16,39,-11,20.95628486,63.68128841,7.239455147,52.39881209,Fathead Minnows
-8,25,-14,23.7937153,68.03209183,6.516317561,49.73922097,Fathead Minnows
-6,31,-13,22.6371424,65.44544859,6.233269045,38.30411077,Fathead Minnows
-28,49,-15,21.53577883,65.47227704,7.505283615,35.75107592,Fathead Minnows
-4,33,-13,29.87854588,65.73085206,6.950300686,44.95654782,Fathead Minnows
-3,31,-15,25.2653291,67.10004577,6.958054839,48.33941188,Fathead Minnows
-6,40,-14,25.17885316,68.93307305,6.54803469,35.03484812,Fathead Minnows
-17,44,-5,24.12192608,61.09533545,6.461618577,44.23629285,Fathead Minnows
-24,34,-7,23.33565221,67.40460704,7.065264073,36.18678721,Fathead Minnows
-18,28,-7,21.74600081,63.39503184,6.765091462,50.43306085,Fathead Minnows
2,49,-8,27.60195453,63.46170674,5.91645379,54.37814199,Fathead Minnows
-24,38,-12,24.388717,62.50453062,6.711341147,47.26052494,Fathead Minnows
-20,49,-10,24.98287462,66.895409,6.379881442,38.21370568,Fathead Minnows
8,47,-8,28.234829,69.3159965,6.313284268,35.36831423,Fathead Minnows
-13,44,-13,26.03026959,69.55863145,7.393210848,37.11395801,Fathead Minnows
-4,38,-6,28.04849594,64.07691942,7.504930973,37.15824966,Fathead Minnows
-7,45,-13,24.87425505,64.00213929,7.198076286,48.28137482,Fathead Minnows
2,48,-8,23.97081395,62.35557553,7.007037515,53.40906048,Fathead Minnows
-11,49,-11,20.06003985,67.76252583,6.677262562,42.89509057,Fathead Minnows
-8,30,-12,19.59221047,61.28633405,6.74398035,41.7704893,Fathead Minnows
-2,39,-14,29.77013109,66.29327012,6.547361618,35.69674138,Fathead Minnows
-29,37,-9,27.52135365,60.53657684,6.551577598,48.06491307,Fathead Minnows
-18,37,-7,25.62896213,63.14909763,6.585020303,45.49683991,Fathead Minnows
6,37,-10,20.39078312,60.47528931,6.924042372,53.31508572,Fathead Minnows
-2,40,-9,25.39038396,60.4989659,7.437373666,39.18374505,Fathead Minnows
-18,41,-11,24.91079638,60.71367427,7.142611056,42.19740397,Fathead Minnows
-8,38,-14,27.70496805,63.20915034,7.74672376,37.46160727,Fathead Minnows
-4,36,-8,18.06486101,65.1034354,6.300479414,51.54922825,Fathead Minnows
-14,35,-14,18.13027797,62.45851612,6.078724107,50.6128521,Fathead Minnows
-16,29,-8,23.82723528,67.89815262,6.76660668,46.90725077,Fathead Minnows
3,29,-11,23.19305333,62.74710773,7.641024177,49.55213308,Fathead Minnows
-9,33,-13,25.08966129,68.17543102,6.559681838,41.45486619,Fathead Minnows
-30,39,-9,25.86928193,61.88321072,7.072923306,36.68284038,Fathead Minnows
-20,45,-13,18.43966037,68.05394959,7.732194788,39.00992137,Fathead Minnows
0,31,-12,27.14911056,67.02664337,6.157782589,52.50812701,Fathead Minnows
-30,44,-13,23.33375853,64.50515776,7.240988401,47.01510708,Fathead Minnows
5,44,-8,26.7230014,62.96841833,6.898905799,42.87274897,Fathead Minnows
-23,33,-6,19.55750776,64.45268309,6.818681086,53.04669416,Fathead Minnows
-21,26,-13,26.13708256,66.7729209,6.261937875,46.48280681,Fathead Minnows
-16,44,-15,27.99990346,65.57653373,6.493036868,49.94043064,Fathead Minnows
-16,46,-10,29.05941162,62.10652364,7.042474679,36.5011366,Fathead Minnows
6,35,-14,25.71269843,64.1123333,7.692013657,50.17067771,Fathead Minnows
-2,37,-9,21.79792649,63.73086065,6.250994223,46.62370222,Fathead Minnows
-2,49,-14,24.70626432,60.26854183,6.052184881,53.12442925,Fathead Minnows
10,31,-8,20.94981756,65.8108757,7.002216044,44.23913012,Fathead Minnows
-20,40,-11,24.84918386,68.98088448,7.272427638,41.61080544,Fathead Minnows
-18,50,-11,21.91041045,65.21662467,5.962001484,36.10211371,Fathead Minnows
7,47,-10,25.93381964,68.70533022,7.080506001,51.02372773,Fathead Minnows
-30,37,-8,29.82112112,69.4073209,6.593798387,51.56461082,Fathead Minnows
-23,43,-5,27.52185591,63.13215259,7.28805662,45.20841071,Fathead Minnows
-20,26,-12,27.99627907,68.6428593,7.32710972,46.10585191,Fathead Minnows
9,40,-15,20.76774783,63.90164154,6.366355781,47.9271552,Fathead Minnows
-4,26,-8,23.05276444,60.424786,7.011121216,52.60285259,Fathead Minnows
-21,47,-13,21.65845777,63.58337146,6.280725549,38.07659414,Fathead Minnows
-26,29,-11,26.25070298,67.62779652,7.621494566,40.8106299,Fathead Minnows
4,43,-15,20.97195263,63.83179889,7.630424083,53.10207889,Fathead Minnows
3,47,-15,23.89736406,66.32102048,7.802212437,40.74536757,Fathead Minnows
-28,-6,8,24.55981624,91.63536236,5.922935513,111.9684622,Sticklebacks
-24,-12,7,19.65690085,89.93701023,5.937649578,108.0458926,Sticklebacks
-22,-4,6,18.78359608,87.4024767,6.804781106,102.5184759,Sticklebacks
7,-12,9,24.1469628,94.5110662,6.424670614,110.2316633,Sticklebacks
-30,-3,8,22.44581266,89.90147027,6.738016221,109.3905998,Sticklebacks
1,-5,8,24.96273236,92.40501423,6.497366677,109.4169192,Sticklebacks
-9,-9,8,22.5526059,89.3259486,6.327673765,104.8955643,Sticklebacks
-24,0,10,22.77035608,91.45498527,6.36137446,106.9659201,Sticklebacks
-5,-3,11,19.20090378,94.27659596,6.923509371,108.0423555,Sticklebacks
-15,-19,8,23.12808226,92.68328358,6.630646083,109.3930157,Sticklebacks
-16,-25,6,24.92639065,85.19098079,5.832525853,104.7693804,Sticklebacks
-14,-20,11,24.77464458,85.63608688,6.738993954,105.7595811,Sticklebacks
6,-23,7,19.8671184,86.35590206,5.782435567,108.3168858,Sticklebacks
-26,-10,11,24.26601316,93.7974061,6.537042717,104.5375109,Sticklebacks
-1,-8,10,23.62600218,89.73266695,6.145104401,107.6836871,Sticklebacks
-14,-15,12,19.67832052,89.08935702,6.890784045,108.5468633,Sticklebacks
-12,-3,11,22.36509395,92.30882391,7.175344328,104.8216333,Sticklebacks
-19,-12,12,21.57936934,94.88267728,5.938528744,102.8593382,Sticklebacks
-25,-15,8,18.26233221,88.16779129,5.709380472,108.0756727,Sticklebacks
-12,-7,14,23.71028128,89.61794165,6.184400085,105.6499907,Sticklebacks
-21,-22,10,22.48720144,89.9224883,6.553509673,111.6631582,Sticklebacks
10,-3,15,21.6602498,94.79397419,5.885638185,112.4349689,Sticklebacks
-8,-7,14,20.13037175,89.31505137,6.143874691,107.3416913,Sticklebacks
-21,-14,9,18.41164435,91.11927248,6.101198974,105.1834976,Sticklebacks
-18,-1,10,19.68291173,89.75272999,6.594037135,111.2818551,Sticklebacks
-30,-13,12,23.20242586,91.19442671,6.859840821,109.0946323,Sticklebacks
-28,-9,14,18.92157197,87.31290342,6.56893406,102.8013275,Sticklebacks
-2,-24,10,22.10621387,91.34039616,6.769855664,106.8704803,Sticklebacks
-22,-7,14,18.47412402,89.68919664,7.130837931,108.4758509,Sticklebacks
-1,-14,6,19.81069447,88.92944254,5.740338002,102.860084,Sticklebacks
-13,-12,13,24.4880844,90.83687246,5.843005428,103.1969341,Sticklebacks
4,-9,12,18.75927679,89.93457597,6.648687274,111.0196744,Sticklebacks
-9,-7,12,19.54128063,90.29751796,6.902751061,104.3739878,Sticklebacks
-5,-13,10,18.91251245,87.74938524,6.608023872,111.2800516,Sticklebacks
-22,-5,6,19.91330523,94.95031368,6.828522375,104.0277061,Sticklebacks
-4,-12,12,19.72620525,89.64934166,6.910374919,108.2287276,Sticklebacks
-26,-11,12,23.83185873,87.84034604,6.306605528,111.2232716,Sticklebacks
6,-6,11,24.94467632,94.25702672,7.009180374,103.8799347,Sticklebacks
-25,-6,10,24.692258,93.87030088,6.297907579,104.6735454,Sticklebacks
-11,-13,9,24.72485577,85.56083187,6.728599215,111.2787584,Sticklebacks
9,0,8,20.12644921,87.59629625,6.965156738,108.065579,Sticklebacks
-25,-1,14,21.02432943,93.0569505,5.578095745,104.7847006,Sticklebacks
-26,-6,13,22.40423537,88.1508343,7.199504273,109.8695196,Sticklebacks
8,-9,5,20.33691147,89.38003827,5.841367187,110.9653137,Sticklebacks
7,-19,6,24.24779615,85.56033312,6.710143266,106.9216033,Sticklebacks
-21,-5,11,24.81530144,91.90842992,5.972714857,109.2853418,Sticklebacks
-1,-8,13,19.66329768,87.95158129,5.561851831,106.0380805,Sticklebacks
-25,-9,8,22.43377991,90.3396556,6.107054808,112.459697,Sticklebacks
-8,-4,8,22.92052307,85.12912161,6.988035315,110.2437841,Sticklebacks
-26,-12,7,22.91843172,85.40695044,7.13147457,106.2817706,Sticklebacks
-9,-24,11,24.88244467,89.39686219,7.086947687,107.1951707,Sticklebacks
-1,-9,15,23.40981539,93.13277,6.749260456,105.2240743,Sticklebacks
-7,-25,14,21.20725375,94.26304717,7.16300467,107.5660804,Sticklebacks
-17,-23,13,18.20230419,91.12282162,7.013481515,109.6623974,Sticklebacks
-25,-17,7,22.34375696,89.7870345,5.648243649,103.3183074,Sticklebacks
-3,-6,11,24.32770134,90.88292835,6.610251186,110.4606459,Sticklebacks
-23,-7,5,19.75088482,88.71691157,7.054313823,102.5538035,Sticklebacks
-18,-10,9,19.86173586,86.19740917,6.026999326,111.0217929,Sticklebacks
-26,-11,13,18.07132963,93.14554876,5.779427402,106.3602023,Sticklebacks
-27,-21,15,23.89162561,89.61850203,6.535244251,104.617522,Sticklebacks
-29,-3,6,23.98598756,93.34236582,5.684995235,104.991282,Sticklebacks
-7,0,14,20.93892916,85.42912869,6.12476108,103.0295938,Sticklebacks
-6,-9,12,20.82210727,87.22815682,6.999014379,109.4429934,Sticklebacks
-17,0,7,20.86474944,91.61793636,6.277148771,106.8685636,Sticklebacks
10,-19,14,24.45840036,86.10874614,6.322396027,111.3779693,Sticklebacks
-9,-21,10,24.51147697,90.64498715,5.956401828,105.6209954,Sticklebacks
-27,-3,14,24.56811204,92.03009222,6.591302797,110.9633894,Sticklebacks
10,-1,12,24.63228709,89.01574455,7.104094929,110.6956184,Sticklebacks
-16,-5,10,20.07386547,90.97819712,6.407872061,103.7084055,Sticklebacks
8,-16,7,21.80523051,94.63612858,6.658402594,102.6488846,Sticklebacks
4,-21,6,22.8122645,86.34233767,6.276038961,110.4432293,Sticklebacks
2,-16,7,22.73031253,88.48567856,6.825256236,104.6843243,Sticklebacks
-12,-9,5,23.2801227,94.94330457,6.368560522,111.1382096,Sticklebacks
-22,-7,8,19.30106297,87.1775172,7.005410734,105.4766591,Sticklebacks
-15,-24,11,19.0087067,88.83768149,6.897368477,108.6793978,Sticklebacks
-30,-25,6,24.35193812,90.88612388,6.152906502,105.529185,Sticklebacks
-8,-21,14,24.72235539,88.87651295,5.744361602,112.1926517,Sticklebacks
-16,-22,13,21.92513945,94.46485312,7.051654924,111.7162016,Sticklebacks
1,-19,15,24.83954414,86.88738076,6.034612928,107.6435771,Sticklebacks
9,-13,15,18.09691127,90.42177379,6.924490731,104.88189,Sticklebacks
-20,-25,12,20.24104904,91.08706822,6.887005997,109.2537734,Sticklebacks
-22,-2,8,23.22594,94.42971362,6.8444019,105.6917856,Sticklebacks
2,-17,12,23.50128217,92.97527546,5.786058032,106.61905,Sticklebacks
-12,-21,10,19.44623085,89.02127045,5.627186257,106.1606833,Sticklebacks
-10,-3,11,20.51343484,92.51675903,5.700088663,110.5764023,Sticklebacks
9,-5,6,18.90223032,94.99897537,5.567805185,107.6103211,Sticklebacks
-10,-23,15,18.90592319,89.24126808,6.077886012,112.4750941,Sticklebacks
-19,-20,15,22.63045168,88.45577158,6.397995609,109.0357597,Sticklebacks
10,-12,13,19.38603815,86.79058496,5.767372539,109.9130984,Sticklebacks
-27,-4,9,24.38318965,91.19431555,7.079973241,103.6012114,Sticklebacks
-21,-14,6,23.77989026,92.93386903,5.893332378,106.977723,Sticklebacks
0,-10,8,22.59890174,93.16343942,7.058222596,110.0932899,Sticklebacks
10,-21,11,24.37766782,85.4017118,5.78270695,106.128338,Sticklebacks
10,0,5,20.89273273,91.07776977,6.269663963,104.4407083,Sticklebacks
2,-5,5,18.09903225,85.70786282,5.892913826,107.0050976,Sticklebacks
3,-7,15,20.00218987,85.83618191,7.116538883,112.337046,Sticklebacks
-26,-16,11,19.85139326,89.80732335,6.430163481,102.8186358,Sticklebacks
-17,-13,15,21.25433607,92.65058936,7.159520979,106.2784673,Sticklebacks
9,-6,9,23.65374106,93.32657504,6.431265737,109.8076178,Sticklebacks
-22,-2,7,23.88404783,86.20613842,6.082571701,108.3121789,Sticklebacks
61,64,16,29.36792366,76.24900101,6.149934034,92.82840911,Golden Rainbow Trout
75,65,20,27.33368994,83.67675197,5.849076099,101.0494791,Golden Rainbow Trout
78,62,23,27.40053601,82.96221306,6.276800323,104.9378,Golden Rainbow Trout
56,46,24,29.3159075,80.11585705,5.926824754,90.10978128,Golden Rainbow Trout
50,47,19,26.05433004,79.39654531,5.519088423,113.2297373,Golden Rainbow Trout
63,64,23,25.86632408,84.42379269,6.079178788,114.5357503,Golden Rainbow Trout
60,62,25,27.00932084,80.18546798,6.13465588,97.32531705,Golden Rainbow Trout
78,59,23,29.55054817,78.06762846,5.808497604,99.34482238,Golden Rainbow Trout
78,58,25,26.28845991,83.390039,5.891458107,113.8729798,Golden Rainbow Trout
75,47,22,29.16226551,76.16151562,5.816622479,100.0075679,Golden Rainbow Trout
88,58,22,28.65003945,82.68752542,5.843163161,98.75084366,Golden Rainbow Trout
71,57,24,29.07311132,76.50045221,6.376756633,100.1692639,Golden Rainbow Trout
65,45,20,28.08166093,75.26429821,5.623615687,118.2761894,Golden Rainbow Trout
76,55,23,27.1994597,78.8086068,5.91505509,99.72430835,Golden Rainbow Trout
56,65,19,28.05484146,78.04602887,6.458714879,108.3957179,Golden Rainbow Trout
53,49,25,25.14748006,83.34688193,5.565028635,98.66679427,Golden Rainbow Trout
55,65,17,25.94019018,78.3422098,6.211833161,119.84797,Golden Rainbow Trout
79,49,15,27.66752761,79.68542782,6.490074429,108.66464,Golden Rainbow Trout
70,46,15,25.56703012,75.94067692,5.590236025,102.7867717,Golden Rainbow Trout
87,56,18,28.6956201,82.54195839,6.225225239,116.1616839,Golden Rainbow Trout
84,64,23,26.33544853,76.8532006,6.190757459,118.6858263,Golden Rainbow Trout
80,48,20,25.93730186,78.89864446,5.915568968,98.21747528,Golden Rainbow Trout
64,40,18,25.13686519,84.88394407,6.195152442,91.46442491,Golden Rainbow Trout
50,41,17,27.50527651,80.79783998,6.156373499,105.0776992,Golden Rainbow Trout
84,49,21,26.21009246,82.34429458,6.313197204,112.0700033,Golden Rainbow Trout
58,48,15,29.10403455,79.19588629,6.324270089,92.07835761,Golden Rainbow Trout
82,43,18,29.2440638,77.32017166,5.707488987,90.66727868,Golden Rainbow Trout
87,46,17,25.56202173,77.38229006,6.119216009,93.10247183,Golden Rainbow Trout
81,57,18,26.3985515,81.36028902,5.571401169,98.16752001,Golden Rainbow Trout
59,53,17,28.09577643,77.79586769,5.63127166,109.5408614,Golden Rainbow Trout
63,61,17,27.84767901,83.31110751,6.101241579,117.2878912,Golden Rainbow Trout
62,51,22,27.39341554,81.4654833,6.438137279,94.31102057,Golden Rainbow Trout
75,44,15,25.14517635,81.38204104,6.098369122,119.218154,Golden Rainbow Trout
72,41,18,28.65456263,79.28693687,5.695267822,102.4633775,Golden Rainbow Trout
64,61,21,29.16093424,76.67484233,5.618094446,109.575944,Golden Rainbow Trout
86,41,17,27.57278064,82.0638878,6.435785799,91.34276507,Golden Rainbow Trout
87,49,19,25.40909896,82.36208097,6.176644228,112.9794804,Golden Rainbow Trout
89,42,25,25.99069521,83.33983116,6.220643671,112.0777152,Golden Rainbow Trout
69,43,23,26.29039046,81.06003778,5.871702211,118.6730366,Golden Rainbow Trout
61,54,22,29.14827211,78.71024836,6.390741836,117.536781,Golden Rainbow Trout
50,60,17,26.59743595,79.35898915,6.21084479,107.3944717,Golden Rainbow Trout
71,40,18,25.36059237,75.03193255,6.012696655,116.5531455,Golden Rainbow Trout
78,59,23,29.12036889,80.18080728,5.908770059,112.3982055,Golden Rainbow Trout
70,50,22,27.53911354,77.25629897,6.049801781,110.3262123,Golden Rainbow Trout
79,61,23,29.66727337,83.51014178,6.010095853,110.2511102,Golden Rainbow Trout
52,48,16,25.05802193,84.97323747,5.738678895,110.4408803,Golden Rainbow Trout
76,40,25,25.86824781,78.52399914,5.74055541,116.3019555,Golden Rainbow Trout
60,56,22,25.85036988,81.95580471,5.793260262,119.0856171,Golden Rainbow Trout
53,65,20,26.51682337,77.79913575,5.50947065,108.8547508,Golden Rainbow Trout
89,60,18,28.66725136,79.59242542,5.986442306,118.2583441,Golden Rainbow Trout
77,42,15,28.14938935,81.54448882,5.790768046,91.40508414,Golden Rainbow Trout
86,51,25,26.42313317,83.6995044,5.915546415,95.12322062,Golden Rainbow Trout
71,45,20,26.59386409,81.40740301,6.242528278,109.9825551,Golden Rainbow Trout
63,51,20,27.71822477,76.57853189,6.036079266,102.2099836,Golden Rainbow Trout
65,45,15,28.98333432,82.95958244,5.829898502,109.022564,Golden Rainbow Trout
77,41,25,29.42017919,83.96754496,6.088064451,117.229079,Golden Rainbow Trout
53,64,17,27.39872329,81.10523402,6.469370954,112.1355384,Golden Rainbow Trout
72,43,24,26.4020227,84.41007614,5.720726906,111.0162259,Golden Rainbow Trout
56,49,15,27.81251452,82.69285419,5.80766417,99.20961514,Golden Rainbow Trout
87,56,23,25.19640218,83.55829874,5.703381728,115.8586081,Golden Rainbow Trout
81,49,23,28.31193338,75.77363772,6.165001278,119.695765,Golden Rainbow Trout
65,44,20,25.90113128,80.47152737,6.002481605,110.10323,Golden Rainbow Trout
61,45,25,27.48612983,76.11239849,6.212369363,109.2768851,Golden Rainbow Trout
63,53,16,29.38254012,83.50423735,5.765308943,109.2486647,Golden Rainbow Trout
62,55,21,29.22118628,81.08183635,5.740764682,108.8616474,Golden Rainbow Trout
74,50,24,27.09062164,81.33506906,5.879119455,110.1331182,Golden Rainbow Trout
73,42,21,26.12643374,81.81365007,6.099478745,104.4812858,Golden Rainbow Trout
62,45,15,29.01207743,77.95192527,5.674403359,90.43495443,Golden Rainbow Trout
63,55,19,27.96799119,79.28625709,5.694243847,119.4765557,Golden Rainbow Trout
90,57,22,28.0764455,76.05522115,5.905494703,118.9923573,Golden Rainbow Trout
78,42,16,25.16278237,84.97849241,6.110844721,90.94554618,Golden Rainbow Trout
75,58,24,25.78749808,84.51194224,6.020445317,114.2005455,Golden Rainbow Trout
68,49,20,25.34119774,84.47321314,6.435917308,91.06493353,Golden Rainbow Trout
81,58,25,29.44795403,78.34971537,5.505393833,96.45042585,Golden Rainbow Trout
67,44,15,26.47522633,78.51833782,5.677719902,113.1161095,Golden Rainbow Trout
65,52,18,27.39489579,83.31172003,5.719014989,92.78133617,Golden Rainbow Trout
59,61,25,25.08347445,80.261731,6.275572298,94.32961456,Golden Rainbow Trout
59,55,25,26.6719835,76.48541655,6.275384607,91.73358569,Golden Rainbow Trout
88,58,21,25.44926208,79.49221962,6.201911642,100.6619171,Golden Rainbow Trout
71,62,15,28.22776705,80.6430384,5.758054257,98.00403016,Golden Rainbow Trout
69,62,17,28.1279509,77.48247073,6.323933647,103.5045395,Golden Rainbow Trout
52,47,16,28.9470467,82.1888998,5.901100841,95.83016448,Golden Rainbow Trout
60,56,25,27.96236771,84.15403614,5.644486582,97.55986676,Golden Rainbow Trout
65,58,22,28.00316034,78.90085998,6.235461772,94.68180316,Golden Rainbow Trout
74,43,16,29.1400919,80.1190228,6.28236237,90.45142867,Golden Rainbow Trout
72,43,22,27.9122104,83.36307683,6.356090905,90.24211529,Golden Rainbow Trout
70,44,22,25.43480512,81.53977797,5.837258235,96.47800391,Golden Rainbow Trout
64,59,18,28.55980972,84.51602322,5.653437902,111.0843029,Golden Rainbow Trout
69,40,16,26.59580783,82.99556744,5.727469947,100.5123341,Golden Rainbow Trout
82,57,18,27.19711623,77.3970629,6.200111068,99.46950465,Golden Rainbow Trout
